food_name,meal,campus,serving_size,calories,calories_from_fat,total_fat_g,total_fat_dv,saturated_fat_g,saturated_fat_dv,trans_fat_g,cholesterol_mg,sodium_mg,sodium_dv,total_carb_g,total_carb_dv,dietary_fiber_g,dietary_fiber_dv,sugars_g,added_sugars_g,protein_g,protein_dv,vitamin_d_mcg,calcium_mg,iron_mg,potassium_mg,ingredients,extraction_timestamp,url
Croissant,Breakfast,altoona-port-sky,"1 SERVG
Calories: 294
Calories from Fat: 129
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",294,129,14.3,0.0,4.8,0.0,3.7,26.7,358.4,0.0,11.7,0.0,1.9,0.0,0.0,4.6,6.2,0.0,21.2,0.0,2.6,0.0,"Large Croissant (Croissant (Plain Croissant (unbleached enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), butter (cream), water, yeast, sugar, salt, eggs, wheat gluten, ascorbic acid, food enzymes (xylanase, amylase).), Egg Wash (Eggs (whole eggs, citric acid, water), Salt)))",2025-09-08T11:43:46.088600,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771023
Everything Bagel Croissant,Breakfast,altoona-port-sky,"1 SERVG
Calories: 268
Calories from Fat: 216
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",268,216,24.0,0.0,10.0,0.0,0.0,48.0,312.0,0.0,26.0,0.0,0.8,0.0,0.0,2.0,4.0,0.0,6.0,0.0,1.5,0.0,"Everything Bagel Croissant (Everything Bagel Croissant (Croissant Dough (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Roll in Fat (Unsalted Butter, Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid )), Pre-Ferment Dough (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Salt, Yeast, Malt Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid)), Sugar, Yeast, Unsalted Butter, Salt), Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum ), Everything Bagel Spice (garlic, poppy seed, salt, onion, sesame seed, sunflower oil & natural flavor)))",2025-09-08T11:43:46.653859,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771024
Everything Cookie,Breakfast,altoona-port-sky,"1 SERVG
Calories: 596
Calories from Fat: 271
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",596,271,30.0,0.0,15.7,0.0,0.0,40.0,527.0,0.0,78.0,0.0,2.3,0.0,0.0,43.0,6.2,0.0,32.0,0.0,2.8,0.0,"Everything Cookie (Everything Cookie (Chocolate Chip Cookie Dough (Pastry Flour (enriched wheat flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid)), Shortening (palm oil, soybean oil), Semi-Sweet Chocolate (semi-sweet chocolate (sugar, chocolate, cocoa butter, milk fat, soy lecithin, natural flavors)), Brown Sugar (light brown cane sugar, sugar, molasses), Sugar, Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum ), Invert Sugar (invert syrup), Vanilla Extract NA (water, propylene glycol, vanillin, ethyl vanillin and sodium benzoate (preservative)), Salt, Baking Soda (sodium bicarbonate )), Chocolate Coating (sugar, vegetable oil (palm kernel oil, hydrogenated palm kernel and cottonseed oils), nonfat dry milk, cocoa processed with alkali, cocoa glyceryl lacto esters of fatty acids, soy lecithin and salt), Butterscotch Chips (sugar, hydrogenated palm kernal oil, coconut oil, nonfat dry milk, dry whey, soy lecithin, yellow 6 lake, y",2025-09-08T11:43:47.234293,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771025
Frosted Sugar Cookie,Breakfast,altoona-port-sky,"1 SERVG
Calories: 358
Calories from Fat: 144
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",358,144,16.0,0.0,11.0,0.0,0.0,72.0,185.0,0.0,47.0,0.0,0.5,0.0,0.0,31.0,3.0,0.0,37.0,0.0,1.1,0.0,"Frosted Sugar Cookie (Frosted Sugar Cookie (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Confectioners Sugar (cane sugar, corn starch), Butter (butter, salt ), Sugar, Butter (butter, salt ), Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum ), Vanilla Extract NA (water, propylene glycol, vanillin, ethyl vanillin and sodium benzoate (preservative)), Whole Milk (milk, vitamin D3 added), White Sprinkles (sugar, corn starch, vegetable oil (palm kernel and/or palm oil), soy lecithin, dextrin, confectioner's glaze, natural and artificial flavor, carnauba wax), Baking Powder (cornstarch, sodium bicarbonate, sodium aluminum sulfate, monocalcium phosphate), Vanilla Extract NA (water, propylene glycol, vanillin, ethyl vanillin and sodium benzoate (preservative))))",2025-09-08T11:43:47.800674,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771026
Glazed Donut,Breakfast,altoona-port-sky,"1 SERVG
Calories: 330
Calories from Fat: 169
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",330,169,18.8,0.0,5.5,0.0,0.0,0.0,379.0,0.0,48.5,0.0,1.1,0.0,0.0,22.0,4.4,0.0,16.9,0.0,1.7,0.0,"Glazed Donut (Glazed Donut (Raised Ring Donut (Enriched Bleached Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Palm Oil, Sugar, Soybean Oil, Contains 2% or Less of: Leavening (Sodium Bicarbonate, Sodium Acid Pyrophosphate, Baking Soda), Soy Flour, Skim Milk, Whey, Salt, Soy Protein Concentrate, Guar Gum, Sodium Stearoyl Lactylate, Soy Lecithin, Ascorbic Acid, Colored with Turmeric, Annatto, and/or Beta Carotene, Unbleached Enriched Flour, Enzymes, Calcium Propionate (Preservative), Yeast, Cornstarch, Mono-and Diglycerides, Antioxidants (Tocopherols, Citric Acid), Calcium Carbonate, Calcium Sulfate, Calcium Propionate, Vegetable Gum (Agar, Locust Bean Gum, Cellulose Gum, Xanthan Gum), Dextrose, Sodium Phosphate, Maltodextrin, Palm Oil with Lecithin, Rice Starch, Natural Flavor, Cinnamon, Egg. ), Donut Glaze (sugar, water, maltodextrin. Contains 2% or less of each of the following: agar, cellulose gum, potassium sorbate (preservativ",2025-09-08T11:43:48.385650,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771027
Ham & Cheese Croissant,Breakfast,altoona-port-sky,"1 SERVG
Calories: 479
Calories from Fat: 244
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",479,244,27.1,0.0,18.4,0.0,0.1,75.9,700.5,0.0,45.2,0.0,1.5,0.0,0.0,4.3,11.4,0.0,110.4,0.0,2.6,0.0,"Ham & Cheese Croissant (Ham & Cheese Croissant (Laminate Dough (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Incorporated Butter (Butter (butter, salt ), Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid )), Water, Pre-Ferment Dough (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Salt, Yeast, Malt Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid)), Sugar, Yeast, Butter (butter, salt ), Salt), Cheddar Cheese (cheddar cheese (cultured pasteurized milk, salt, enzymes, annato), potato and corn starches, natamycin, powdered cellulose, dextrose, calcium sulfate.), Ham (water, salt, potassium lactate, brown sugar, dextrose, sodium phosphates, hydrolyzed soy and corn protein, sodium diacetate, sodium erythorbate, sodium nitrate, potassium lactate, potassium aceta",2025-09-08T11:43:48.952567,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771028
Ice Cream Cone,Breakfast,altoona-port-sky,"1 SERVG
Calories: 5
Calories from Fat: 0
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",5,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ice Cream Cone (Creamery Ice Cream Cone),2025-09-08T11:43:49.537299,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771029
Lemon Bundt w/ Poppy Seed,Breakfast,altoona-port-sky,"1 SERVG
Calories: 25
Calories from Fat: 93
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",25,93,10.3,0.0,2.9,0.0,0.1,34.6,442.8,0.0,47.4,0.0,1.1,0.0,0.0,28.9,4.9,0.0,79.3,0.0,1.7,0.0,"Lemon Bundt Cake w/ Poppy Seed (Lemon Poppyseed Cake (White Cake Batter (White Cake Mix (sugar, enriched flour bleached (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), soybean oil, palm oil, eggs with sodium silicoaluminate, egg white, nonfat milk, leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate), dextrose, salt, propylene glycol mono and diesters, sorbitan monostearate, modified corn starch, tetrasodium pyrophosphate, xanthan gum, sodium stearoyl lactylate, polysorbate 60, mono and diglycerides, calcium acetate, guar gum, cellulose gum, artificial flavor, soy flour), Canola Oil), White & Glossy Icing (sugar, water, corn syrup, contains 2% or less of each of the following: agar, artificial color, potassium sorbate (preservative), citric acid, natural and artificial flavor, locust bean gum, mono- and diglycerides), Lemon Zest (lemon peel, sugar, water, natural lemon flavor, acidifier (citric acid), preservative (potassium sorbate), colo",2025-09-08T11:43:50.178064,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771030
Lemon Glazed Pound Cake,Breakfast,altoona-port-sky,"1 SERVG
Calories: 437
Calories from Fat: 159
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",437,159,17.7,0.0,4.2,0.0,0.1,46.4,595.6,0.0,63.4,0.0,1.1,0.0,0.0,38.8,6.3,0.0,84.4,0.0,2.1,0.0,"Lemon Glazed Pound Cake (Glazed Lemon Pound Cake (White Cake Batter (White Cake Mix (sugar, enriched flour bleached (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), soybean oil, palm oil, eggs with sodium silicoaluminate, egg white, nonfat milk, leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate), dextrose, salt, propylene glycol mono and diesters, sorbitan monostearate, modified corn starch, tetrasodium pyrophosphate, xanthan gum, sodium stearoyl lactylate, polysorbate 60, mono and diglycerides, calcium acetate, guar gum, cellulose gum, artificial flavor, soy flour), Canola Oil), White & Glossy Icing (sugar, water, corn syrup, contains 2% or less of each of the following: agar, artificial color, potassium sorbate (preservative), citric acid, natural and artificial flavor, locust bean gum, mono- and diglycerides), Lemon Zest (lemon peel, sugar, water, natural lemon flavor, acidifier (citric acid), preservative (potassium sorbate), color (b",2025-09-08T11:43:50.745538,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771031
Mango Smoothie,Breakfast,altoona-port-sky,"1 SERVG
Calories: 560
Calories from Fat: 0
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",560,0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,136.0,0.0,2.0,0.0,0.0,118.0,0.0,0.0,4.3,0.0,1.8,0.0,"Mango Smoothie (Mango Smoothie Base (water, sugar, mango puree concentrate, tapioca maltodextrin, pineapple crush, apple juice concentrate, citric acid, natural flavors, stabilizer blend (pectin, xanthan gum, locust bean gum, guar gum, carrageenan), beta carotene (color)), Water)",2025-09-08T11:43:51.334048,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771049
Peanut Butter Cup Cookie,Breakfast,altoona-port-sky,"1 EACH
Calories: 512
Calories from Fat: 244
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",512,244,27.0,0.0,15.0,0.0,0.0,60.0,388.0,0.0,59.0,0.0,2.0,0.0,0.0,41.0,10.0,0.0,84.0,0.0,2.0,0.0,"Peanut Butter Cup Cookie (Cake Flour (bleached wheat flour), Peanut Butter Chips (partially hydrogenated peanuts, sugar, partially hydrogenated vegetable oil (palm kernel and soybean oil), corn syrup solids, dextrose, reduced minerals whey (milk), contains 2% or less of : salt, vanillin, artificial flavor, soy lecithin), Peanut Butter Cups (milk chocolate, (sugar, cocoa butter, chocolate, nonfat milk, milk fat, lactose, soy lecithin, PGPR), peanuts, sugar, dextrose, salt, TBHQ), Butter (butter, salt ), Sugar, Brown Sugar (light brown cane sugar, sugar, molasses), Crunchy Peanut Butter (dry roasted peanuts, sugar, hydrogenated vegetable oil (cottonseed, rapeseed and/or soybean), molasses, salt ), White Chocolate Chips (sugar, cocoa butter, whole milk powder, nonfat milk powder, soy lecithin added as emulsifier, vanilla and natural flavor ), Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum ), Smooth Peanut Butter (dry roasted peanuts, dextrose, sugar, hydrogenated v",2025-09-08T11:43:51.920729,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771033
Pumpkin Bread,Breakfast,altoona-port-sky,"1 SERVG
Calories: 526
Calories from Fat: 208
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",526,208,23.1,0.0,7.7,0.0,0.0,24.5,531.0,0.0,85.5,0.0,2.8,0.0,0.0,53.0,6.5,0.0,46.1,0.0,3.2,0.0,"Pumpkin Bread (Pumpkin Bread (sugar, pumpkin, egg blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum), canola oil, cake flour (bleached wheat flour), artisan flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), baking soda (sodium bicarbonate ), salt, pan release spray (sunflower oil, sunflower lecithin, palm oil), cinnamon, nutmeg, cloves, ground ginger (ginger & sulfur dioxide (added to retain color))))",2025-09-08T11:43:52.483777,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771034
Pumpkin Whoopie Pie,Breakfast,altoona-port-sky,"1 SERVG
Calories: 888
Calories from Fat: 390
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",888,390,43.2,0.0,10.5,0.0,0.1,53.2,728.4,0.0,117.3,0.0,2.1,0.0,0.0,84.6,8.7,0.0,106.5,0.0,3.1,0.0,"Pumpkin Whoopie Pie (Pumpkin Whoopie Pie ((Pumpkin Whoopie Pie (White Cake Mix (sugar, enriched flour bleached (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), soybean oil, palm oil, eggs with sodium silicoaluminate, egg white, nonfat milk, leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate), dextrose, salt, propylene glycol mono and diesters, sorbitan monostearate, modified corn starch, tetrasodium pyrophosphate, xanthan gum, sodium stearoyl lactylate, polysorbate 60, mono and diglycerides, calcium acetate, guar gum, cellulose gum, artificial flavor, soy flour), Pumpkin, Canola Oil, Cinnamon, Ground Ginger (ginger & sulfur dioxide (added to retain color)), Nutmeg, Baking Soda (sodium bicarbonate ), Cloves)), Whoopie Pie Filling (Confectioners Sugar (cane sugar, corn starch), Vanilla Extract NA (water, propylene glycol, vanillin, ethyl vanillin and sodium benzoate (preservative)), Shortening (soybean oil, fully hydrogenated palm oil, palm ",2025-09-08T11:43:53.051150,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771035
Raspberry Chocolate Danish,Breakfast,altoona-port-sky,"1 EACH
Calories: 342
Calories from Fat: 141
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",342,141,15.6,0.0,10.8,0.0,0.0,37.2,353.3,0.0,45.0,0.0,1.2,0.0,0.0,14.0,4.6,0.0,8.8,0.0,1.7,0.0,"Raspberry Chocolate Danish (Plain Danish (enriched unbleached wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, ascorbic acid), water, margarine (palm oil, canola oil, water, sugar, vinegar, canola lecithin, citric acid, natural flavor, annatto, vitamin A palmiatate, vitamin D), sugar, yeast, salt, soy flour, sodium acid phyrophosphate, mono and diglycerides, artifical colors (yellow 5 and yellow 6), sodium bicarbonate, soybean and/or canola oil, may contain eggs, milk, tree nuts, and sesame ), Apple Black Raspberry Filling (water, corn syrup (sulfur dioxide), sugar, concentrated apple juice, modified food starch (corn). contains 2% or less of each of the following: blackberries, citric acid, agar, preservatives (potassium sorbate, sodium propionate, sodium benzoate), red 40, blue 1, artificial flavor.), Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum), Chocolate Chips (semi-sweet chocolate (sugar, chocolate, cocoa butt",2025-09-08T11:43:53.634040,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771036
Strawberry Banana Smoothie,Breakfast,altoona-port-sky,"1 SERVG
Calories: 560
Calories from Fat: 9
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",560,9,1.0,0.0,0.0,0.0,0.0,0.0,204.3,0.0,124.0,0.0,4.0,0.0,0.0,114.0,13.0,0.0,444.3,0.0,1.8,0.0,"Strawberry Banana Smoothie (Strawberry Banana Smoothie Base (water, strawberries, banana puree, sugar, skim milk powder, strawberry puree concentrate, pear juice concentrate, tapioca maltodextrin, natural flavor, citric acid, stabilizer blend (pectin, xanthan gum, locust bean gum, guar gum, carrageenan), red beet juice concentrate (color), whey protein concentrate, cultures), Water)",2025-09-08T11:43:54.199067,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771051
Sweet & Salty Chocolate Ganache Brownie Square,Breakfast,altoona-port-sky,"1 SERVG
Calories: 513
Calories from Fat: 0
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",513,0,0.0,0.0,2.6,0.0,0.0,0.0,202.2,0.0,72.4,0.0,3.6,0.0,0.0,43.3,4.8,0.0,40.2,0.0,3.0,0.0,"Sweet & Salty Chocolate Ganache Brownie Square (Sweet and Salty Brownie (Sweet and Salty Brownie (Sugar, All Purpose Flour (wheat flour (niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour), Water, Canola Oil, Dairy-free Chocolate Chips (unsweetened chocolate, cane sugar, cocoa butter, vanilla extract, soy lecithin), Cocoa Powder (cocoa processed with alkali), Dairy-free Chocolate Chips (unsweetened chocolate, cane sugar, cocoa butter, vanilla extract, soy lecithin), Cookies & Cream Pieces (sugar, enriched wheat flour(wheat flour, niacin, reduced iron, thiamin, mononitrate (vitamin B1), riboflavin (vitamin B2), folic acid), palm oil, soybean oil, cocoa (processed with alkali), invert sugar, contains 2% or less of the following: corn flour, corn starch, salt, baking soda, natural flavor, soy lecithin. ), Pretzels (enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malt (tapioca syrup, malt extract), salt",2025-09-08T11:43:54.766033,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771038
Vanilla Iced Donut,Breakfast,altoona-port-sky,"1 SERVG
Calories: 290
Calories from Fat: 169
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",290,169,18.8,0.0,5.5,0.0,0.0,0.0,375.3,0.0,38.4,0.0,1.1,0.0,0.0,13.4,4.4,0.0,16.7,0.0,1.7,0.0,"Vanilla Iced Donut (Vanilla Iced Donut (Raised Ring Donut (Enriched Bleached Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Palm Oil, Sugar, Soybean Oil, Contains 2% or Less of: Leavening (Sodium Bicarbonate, Sodium Acid Pyrophosphate, Baking Soda), Soy Flour, Skim Milk, Whey, Salt, Soy Protein Concentrate, Guar Gum, Sodium Stearoyl Lactylate, Soy Lecithin, Ascorbic Acid, Colored with Turmeric, Annatto, and/or Beta Carotene, Unbleached Enriched Flour, Enzymes, Calcium Propionate (Preservative), Yeast, Cornstarch, Mono-and Diglycerides, Antioxidants (Tocopherols, Citric Acid), Calcium Carbonate, Calcium Sulfate, Calcium Propionate, Vegetable Gum (Agar, Locust Bean Gum, Cellulose Gum, Xanthan Gum), Dextrose, Sodium Phosphate, Maltodextrin, Palm Oil with Lecithin, Rice Starch, Natural Flavor, Cinnamon, Egg. ), White & Glossy Icing (sugar, water, corn syrup, contains 2% or less of each of the following: agar, artificial color, potassiu",2025-09-08T11:43:55.351681,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771039
Vanilla Milkshake,Breakfast,altoona-port-sky,"1 SERVG
Calories: 778
Calories from Fat: 295
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",778,295,32.7,0.0,19.7,0.0,0.1,85.6,134.3,0.0,83.7,0.0,0.0,0.0,0.0,83.7,10.2,0.0,331.4,0.0,0.0,0.0,"Vanilla Milkshake (Vanilla Ice Cream (skim milk, cream, sugar, corn syrup solids, stabilizer (propylene glycol monoesters, mono & diglycerides, cellulose gum, guar gum, carrageenan), vanilla extract, vanilla bean material), 2% Milk, Vanilla Coffee Flavor (sugar, water, natural flavor, potassium sorbate, citric acid ))",2025-09-08T11:43:55.917349,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771040
Zucchini Bread,Breakfast,altoona-port-sky,"1 SERVG
Calories: 577
Calories from Fat: 269
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",577,269,29.8,0.0,2.4,0.0,0.0,72.4,543.3,0.0,85.5,0.0,1.9,0.0,0.0,48.7,8.1,0.0,67.3,0.0,2.7,0.0,"Zucchini Bread (Zucchini Bread (Zucchini Bread Batter (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Zucchini, Sugar, Canola Oil, Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum ), Vanilla Extract NA (water, propylene glycol, vanillin, ethyl vanillin and sodium benzoate (preservative)), Baking Soda (sodium bicarbonate ), Salt, Cinnamon, Baking Powder (cornstarch, sodium bicarbonate, sodium aluminum sulfate, monocalcium phosphate)), Pan Release Spray (sunflower oil, sunflower lecithin, palm oil)))",2025-09-08T11:43:56.484118,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771052
Web Privacy Statement,Breakfast,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"links to other websites, which will have their own privacy practices. We are not responsible for the privacy practices or the content of such websites.Collection, Use, and Sharing of InformationPenn State does not require you to identify yourself while using our public webpages linked from www.psu.edu. Penn State public webpages do not collect your Personally Identifiable Information (PII) (as defined by Penn State Policy AD53), but we may automatically collect and store general information about you and your visit to our public webpages, but that information does not identify you personally unless you choose to provide your personal information. The information that we collect is used to track how users interact with our website, so that we can improve the user’s experience and make other improvements to the services and resources that we make available via Penn State’s websites. In addition, anonymous information collected during your visit can be associated with you, if you choose t",2025-09-08T11:43:57.219403,https://www.psu.edu/web-privacy-statement
AD85 Title IX Sexual Harassment,Breakfast,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ed herein.PURPOSETo establish The Pennsylvania State University’s (“Penn State” or the “University”) policy prohibiting sexual harassment and misconduct, including, but not limited to, acts of sexual violence, sexual harassment, domestic violence, dating violence and stalking, in accordance with Title IX of the Education Amendments of 1972 (“Title IX”). This Policy references other University policies which may be implicated in University disciplinary procedures related to conduct that falls outside the scope of this Policy, including addressing other discriminatory conduct based on sex.I. NON-DISCRIMINATION STATEMENTPenn State is committed to equal access to programs, facilities, admission, and employment for all persons. It is the policy of the University to maintain an environment free of harassment and free of discrimination against any person because of actual or perceived age, race, color, ancestry, national origin, religion, creed, service in the uniformed services (as defined i",2025-09-08T11:43:57.894067,https://policy.psu.edu/policies/ad85
Accessibility Statement,Breakfast,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-08T11:43:58.517294,https://www.psu.edu/accessibilitystatement
AD91 Discrimination and Harassment and Related Inappropriate Conduct,Breakfast,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-08T11:43:59.117407,https://policy.psu.edu/policies/hr11
Legal Statements,Breakfast,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-08T11:43:59.749164,https://www.psu.edu/legal-statements
Sign in to your account,Breakfast,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-08T11:44:00.733137,https://liveon.prod.fbweb.psu.edu/moLogin
"Lunch for Monday, September 8, 2025Nutrition ▸",Lunch,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing items,2025-09-08T11:44:01.466566,https://www.absecom.psu.edu/MENUS/user-pages/daily-menu.cfm
Dietary Filters,Lunch,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Does Not Contain,2025-09-08T11:44:02.185737,https://www.absecom.psu.edu/menus/user-pages/dietary-filters.cfm
Sign in to your account,Lunch,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-08T11:44:02.883952,https://www.absecom.psu.edu/DIETARY_REQUESTS/USER_PAGES/custom-food-order-win.cfm
Fresh Fruit and Yogurt Parfait Assorted Nuts,Lunch,altoona-port-sky,"1 SERVG
Calories: 269
Calories from Fat: 83
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",269,83,9.2,0.0,4.0,0.0,0.0,18.3,110.7,0.0,37.3,0.0,2.6,0.0,0.0,31.9,12.0,0.0,247.8,0.0,1.0,0.0,"Fresh Fruit Yogurt Parfait Assorted Nuts (Vanilla Greek Yogurt (Vanilla Chobani Yogurt (cultured nonfat milk, cane sugar, water, fruit pectin, natural flavors, guar gum, locust bean gum, vanilla extract, lemon juice concentrate)), Plain Yogurt (Vegetarian Plain Yogurt (cultured skim milk, cream, pectin, sugar)), Strawberry Yogurt (Strawberry Yogurt (cultured skim milk, cream, stabilized sliced strawberries (sliced strawberries, sugar, natural flavors, pectin, citric acid), strawberry variegate (strawberry puree, sugar, pectin, fruit juice color, beet juice concentrate, lemon juice concentrate, natural flavor), sugar, pectin)), Mandarin Oranges (Mandarin Oranges (mandarin oranges, water, sugar)), Pineapple Chunks (Pineapple), Fresh Strawberries (Strawberries), Apple Slices (Apple Slices), Raspberries, Pumpkin Seed (shelled pumpkin seeds, hi-oleic canola oil), Dried Apricots (apricot, sulfite.), Pecans, Coconut (coconut, sugar, water, propylene glycol, salt, sodium metabisulfite), Granol",2025-09-08T11:44:03.452722,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771054
