food_name,meal,campus,serving_size,calories,calories_from_fat,total_fat_g,total_fat_dv,saturated_fat_g,saturated_fat_dv,trans_fat_g,cholesterol_mg,sodium_mg,sodium_dv,total_carb_g,total_carb_dv,dietary_fiber_g,dietary_fiber_dv,sugars_g,added_sugars_g,protein_g,protein_dv,vitamin_d_mcg,calcium_mg,iron_mg,potassium_mg,ingredients,extraction_timestamp,url
AD85 Title IX Sexual Harassment,Lunch,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ed herein.PURPOSETo establish The Pennsylvania State University’s (“Penn State” or the “University”) policy prohibiting sexual harassment and misconduct, including, but not limited to, acts of sexual violence, sexual harassment, domestic violence, dating violence and stalking, in accordance with Title IX of the Education Amendments of 1972 (“Title IX”). This Policy references other University policies which may be implicated in University disciplinary procedures related to conduct that falls outside the scope of this Policy, including addressing other discriminatory conduct based on sex.I. NON-DISCRIMINATION STATEMENTPenn State is committed to equal access to programs, facilities, admission, and employment for all persons. It is the policy of the University to maintain an environment free of harassment and free of discrimination against any person because of actual or perceived age, race, color, ancestry, national origin, religion, creed, service in the uniformed services (as defined i",2025-09-08T12:11:36.764896,https://policy.psu.edu/policies/ad85
Accessibility Statement,Lunch,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-08T12:11:37.346492,https://www.psu.edu/accessibilitystatement
AD91 Discrimination and Harassment and Related Inappropriate Conduct,Lunch,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-08T12:11:37.928144,https://policy.psu.edu/policies/hr11
Legal Statements,Lunch,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-08T12:11:38.504907,https://www.psu.edu/legal-statements
Sign in to your account,Lunch,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-08T12:11:39.334604,https://liveon.prod.fbweb.psu.edu/moLogin
"Lunch for Monday, September 8, 2025Nutrition ▸",Dinner,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing items,2025-09-08T12:11:40.004979,https://www.absecom.psu.edu/MENUS/user-pages/daily-menu.cfm
Dietary Filters,Dinner,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Does Not Contain,2025-09-08T12:11:40.760919,https://www.absecom.psu.edu/menus/user-pages/dietary-filters.cfm
Sign in to your account,Dinner,altoona-port-sky,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-08T12:11:41.401130,https://www.absecom.psu.edu/DIETARY_REQUESTS/USER_PAGES/custom-food-order-win.cfm
Fresh Fruit and Yogurt Parfait Assorted Nuts,Dinner,altoona-port-sky,"1 SERVG
Calories: 269
Calories from Fat: 83
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",269,83,9.2,0.0,4.0,0.0,0.0,18.3,110.7,0.0,37.3,0.0,2.6,0.0,0.0,31.9,12.0,0.0,247.8,0.0,1.0,0.0,"Fresh Fruit Yogurt Parfait Assorted Nuts (Vanilla Greek Yogurt (Vanilla Chobani Yogurt (cultured nonfat milk, cane sugar, water, fruit pectin, natural flavors, guar gum, locust bean gum, vanilla extract, lemon juice concentrate)), Plain Yogurt (Vegetarian Plain Yogurt (cultured skim milk, cream, pectin, sugar)), Strawberry Yogurt (Strawberry Yogurt (cultured skim milk, cream, stabilized sliced strawberries (sliced strawberries, sugar, natural flavors, pectin, citric acid), strawberry variegate (strawberry puree, sugar, pectin, fruit juice color, beet juice concentrate, lemon juice concentrate, natural flavor), sugar, pectin)), Mandarin Oranges (Mandarin Oranges (mandarin oranges, water, sugar)), Pineapple Chunks (Pineapple), Fresh Strawberries (Strawberries), Apple Slices (Apple Slices), Raspberries, Pumpkin Seed (shelled pumpkin seeds, hi-oleic canola oil), Dried Apricots (apricot, sulfite.), Pecans, Coconut (coconut, sugar, water, propylene glycol, salt, sodium metabisulfite), Granol",2025-09-08T12:11:41.966504,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789222
Rice,Dinner,altoona-port-sky,"1 SERVG
Calories: 91
Calories from Fat: 0
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",91,0,0.0,0.0,0.0,0.0,0.0,0.0,111.5,0.0,19.8,0.0,0.0,0.0,0.0,0.0,2.1,0.0,28.7,0.0,0.8,0.0,"Rice (Water, White Rice (parboiled long grain rice, iron phosphate, niacin, thiamine mononitrate), Salt)",2025-09-08T12:11:42.558491,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789223
Cream of Mushroom Soup,Dinner,altoona-port-sky,"12 OZL
Calories: 764
Calories from Fat: 625
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",764,625,69.3,0.0,45.6,0.0,1.8,211.1,788.8,0.0,25.6,0.0,1.5,0.0,0.0,13.7,12.3,0.0,276.8,0.0,1.2,0.0,"2% Milk, Heavy Cream, Mushrooms, Roux (All Purpose Flour (wheat flour (niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour), Butter (butter, salt )), Crimini Mushrooms, Portabello Mushrooms, Celery, Onions, Butter (butter, salt ), Butter (butter, salt ), Cooking Sherry, GF Vegetable Soup Base (sauteed pureed carrots, celery, and onions (with canola oil or corn oil), salt, sugar, hydrolyzed corn protein, onion powder, yeast extract, food starch - modified, carrot powder, turmeric (color), spice extractives, citric acids ), Chives, Parsley, Salt, Black Pepper",2025-09-08T12:11:43.142233,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789224
White Chicken Chili,Dinner,altoona-port-sky,"12 OZL
Calories: 184
Calories from Fat: 33
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",184,33,3.7,0.0,0.7,0.0,0.0,44.7,1126.6,0.0,18.2,0.0,1.6,0.0,0.0,2.9,19.5,0.0,59.1,0.0,2.6,0.0,"Water, Chicken (dark and light chicken meat,water, seasoning (maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder), modified food starch, sodium phosphates, soy protein concentrate, salt), Northern Beans (great northern beans, water, salt, calcium chloride), Corn, Onions, Green Chilies (green chile peppers, water, salt, citric acid, calcium chloride.), Red Peppers, GF Chicken Soup Base (roasted chicken, salt, hydrolyzed corn protein, sugar, chicken fat, maltodextrin, contains 2% or less of yeast extract, onion powder, disodium inosinate, disodium guanylate, turmeric (color), natural flavoring, extractive of annatto (color).), Carrots, Green Onions, Cilantro, Garlic, Canola Oil, Cumin, Crushed Red Pepper",2025-09-08T12:11:43.703519,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789225
Channa Masala,Dinner,altoona-port-sky,"6 OZ
Calories: 129
Calories from Fat: 34
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",129,34,3.8,0.0,0.1,0.0,0.0,0.0,601.7,0.0,20.3,0.0,5.2,0.0,0.0,3.9,5.0,0.0,36.4,0.0,1.8,0.0,"Chick Peas (cooked dried chick peas, water, salt, disodium EDTA to preserve color), Tomato Puree (tomato concentrate (water, tomato paste), citric acid), Curry Paste (tomato paste, vinegar, expeller pressed canola oil, granulated onion, spices, glycerin, curry paste (lemongrass, spices, garlic, shallot, salt, kaffir lime peel, turmeric), salt, paprika, soybean oil), Lime Juice (lime juice from concentrate (water, concentrated lime juice), sodium benzoate (preservative), lime oil, sodium metabisulfite), Canola Oil, Salt, Garam Masala (cardamom, nutmeg, cumin, cinnamon, black pepper, cloves)",2025-09-08T12:11:44.286772,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789226
Chicken Tandoori,Dinner,altoona-port-sky,"4 OZ
Calories: 225
Calories from Fat: 93
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",225,93,10.4,0.0,2.9,0.0,0.1,152.4,264.6,0.0,2.4,0.0,0.2,0.0,0.0,1.3,28.9,0.0,32.8,0.0,2.0,0.0,"Halal Chicken Thigh, Vegetarian Plain Yogurt (cultured skim milk, cream, pectin, sugar), Onions, Tandoori Marinade (vinegar, curry paste (lemongrass spices, garlic, shallot, salt, kaffir lime peel, turmeric), expeller pressed canola oil, spices, salt, garlic powder, lemon juice concentrate, natural flavor, onion powder, citric acid, bay leaf), Cilantro",2025-09-08T12:11:44.857474,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789227
Jalapeno & Feta Lamb Kofta,Dinner,altoona-port-sky,"2 EACH
Calories: 337
Calories from Fat: 236
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",337,236,26.1,0.0,11.4,0.0,0.1,78.9,568.9,0.0,6.4,0.0,1.0,0.0,0.0,3.6,18.4,0.0,110.1,0.0,1.3,0.0,"Ground Lamb (ground halal lamb), Tzatziki Dip (Cucumbers, Vegetarian Plain Yogurt (cultured skim milk, cream, pectin, sugar), Sour Cream (cultured milk and cream, non-fat dry milk, locust bean gum, carrageenan with dextrose ), Lemon Juice (water, concentrated lemon juice, sodium bisulfite, sodium benzoate, lemon oil), Apple Cider Vinegar (apple cider vinegar (water, 5% acidity)), Olive Oil, Mint, Salt, Garlic, Black Pepper), Feta Cheese (pasteurized milk, cheese culture, salt, enzymes, cream, whey, guar gum), Red Onion, 6"" Skewer, Smoked Paprika, Cumin, Mint, Garlic, Salt",2025-09-08T12:11:45.423542,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789228
Basmati Rice,Dinner,altoona-port-sky,"3 OZ
Calories: 122
Calories from Fat: 22
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",122,22,2.4,0.0,0.2,0.0,0.0,0.0,138.6,0.0,22.5,0.0,0.4,0.0,0.0,0.2,2.2,0.0,11.7,0.0,0.2,0.0,"Basmati Rice, Water, Onions, Canola Oil, Garlic, Green Onions, Salt, Black Pepper",2025-09-08T12:11:46.003951,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789229
Masala Fries,Dinner,altoona-port-sky,"1 EACH
Calories: 654
Calories from Fat: 398
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",654,398,44.1,0.0,12.2,0.0,0.4,33.6,1176.9,0.0,59.6,0.0,3.8,0.0,0.0,4.8,8.1,0.0,68.4,0.0,2.6,0.0,"Fries (Regular Cut French Fries (potatoes, vegetable oil (contains one or more of the following: canola, soybean, sunflower, cottonseed, corn), enriched bleached wheat flour (flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), rice flour, dextrin, modified corn starch, sea salt, corn starch, contains 2% or less of annatto extract (color), caramel color, corn starch, leavening (sodium acid pyrophosphate, sodium bicarbonate), salt, sodium acid pyrophospate added to maintain color, xanthan gum.), Canola Oil), Tikka Masala Sauce (Heavy Cream, Water, Tikka Masala Paste (tomato paste, expeller pressed canola oil, granulated onion, glycerin, cane sugar, water, spices, salt, lentil flour, vinegar, curry paste (lemongrass, spices, garlic, shallot, salt, kaffir lime peel, turmeric), caramelized onions (onions, expeller pressed canola oil), ginger, garlic powder, citric acid, jalapeno, oleoresin paprika, glucono delta lactone, lemon juice concentrate, oleoresin cardamom. ), Cilantr",2025-09-08T12:11:46.590385,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789230
Onion Bhaji Pakora,Dinner,altoona-port-sky,"4 EACH
Calories: 181
Calories from Fat: 30
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",181,30,3.4,0.0,1.7,0.0,0.0,6.1,607.7,0.0,34.5,0.0,5.0,0.0,0.0,4.8,4.7,0.0,83.2,0.0,3.4,0.0,"Red Onion, Water, Cilantro, All Purpose Flour (wheat flour (niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour), Jalapeno Peppers, White Rice Flour, Unsalted Butter, Ginger Puree (water, ginger, phosphoric acid, sodium benzoate, potassium sorbate, citric acid, xanthan gum, sorbic acid ), Garlic, Salt, Fennel Seeds, Bay Leaves, Turmeric, Chili Powder (chili pepper and other spices, salt, garlic powder and less than 2% silicon dioxide to prevent caking and silicon dioxide (to make free flowing))",2025-09-08T12:11:47.157431,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789231
Roasted Baby Carrots w/Harissa,Dinner,altoona-port-sky,"3 EACH
Calories: 104
Calories from Fat: 82
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",104,82,9.1,0.0,1.0,0.0,0.0,0.0,379.6,0.0,6.1,0.0,2.1,0.0,0.0,3.2,0.7,0.0,44.9,0.0,1.0,0.0,"Baby Carrots w/Tops, Harissa (Roasted Peppers (red peppers, water, salt, citric acid, calcium chloride, vinegar, sugar), Olive Oil, Thai Chile Peppers, Tomato Paste (tomatoes, citric acid), Caraway Seed, Coriander, Cumin, Garlic, Salt), Canola Oil, Salt, Black Pepper",2025-09-08T12:11:47.739061,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789232
Beef Hot Dog's,Dinner,altoona-port-sky,"1 SERVG
Calories: 624
Calories from Fat: 310
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",624,310,34.4,0.0,12.2,0.0,1.0,60.8,1432.3,0.0,54.1,0.0,2.0,0.0,0.0,10.0,22.2,0.0,120.0,0.0,8.2,0.0,"Hot Dog (All Beef Hot Dog (Beef Hot Dog (beef, water, contains 2% or less of: salt, sorbitol, flavorings, sugar, potassium lactate, sodium phosphate, paprika, sodium diacetate, sodium erythorbate, sodium nitrite, natural smoke flavor, extractives of paprika, corn syrup, lauric arginate, diacetate, hydrolyzed corn protein. )), Potato Roll (Potato Hot Dog Roll (wheat flour enriched with [malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, high fructose corn syrup, potato flour, salt, yeast, vegetable shortening, sugar, wheat gluten, corn flour, sodium stearoyl-lactylate, calcium propionate, soy flour, whey, calcium sulfate, natural flavors, spice & coloring, ascorbic acid, l-cysteine, datem, potassium iodate, calcium phosphate, enzymes.)))",2025-09-08T12:11:48.321486,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789233
Black Bean Burger & Ranch Snack Wrap,Dinner,altoona-port-sky,"1 SERVG
Calories: 792
Calories from Fat: 481
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",792,481,53.3,0.0,14.1,0.0,0.0,84.7,1633.7,0.0,49.7,0.0,5.9,0.0,0.0,4.3,30.2,0.0,537.3,0.0,2.9,0.0,"Black Bean Burger & Ranch Snack Wrap (Black Bean Burger (Black Bean Veggie Burger (water, cooked black beans (black beans, water), cooked brown rice (water, brown rice), onions, vegetable oil (corn, canola and/or sunflower oil), corn, soy flour, tomatoes, onion powder, wheat gluten, egg whites, bulgur wheat, green chiles, calcium caseinate (milk), cornstarch. contains 2% or less of spices, tomato powder, tomato juice, salt, garlic powder, natural flavor, soy sauce powder (soybeans, wheat, salt), jalapeno peppers, gum arabic, cooked onion and carrot juice concentrate, citric acid, xanthan gum.)), Cheddar Cheese (cheddar cheese (cultured pasteurized milk, salt, enzymes, annato), potato and corn starches, natamycin, powdered cellulose, dextrose, calcium sulfate.), Sliced Tomatoes (Tomatoes), Flour Tortilla (corn starch, fumeric acid, calcium sulfate, 2% or less of each of the following: soybean oil, monocalcium phosphate, enzymes, sodium metabisulfite), Ranch Dressing (Mayonnaise (soybean",2025-09-08T12:11:48.887960,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789234
Chicken Tender & Ranch Snack Wrap,Dinner,altoona-port-sky,"1 SERVG
Calories: 1011
Calories from Fat: 617
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",1011,617,68.5,0.0,17.9,0.0,0.0,127.9,2035.5,0.0,54.5,0.0,2.1,0.0,0.0,2.3,41.3,0.0,468.9,0.0,2.2,0.0,"Chicken Tender & Ranch Snack Wrap (Chicken Tenders (Breaded Chicken (bleached wheat flour, water, wheat flour, salt, whey, soy protein, soybean oil, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate, aluminum phosphate, monocalcium phosphate), spices, disodium inosinate and disodium guanylate, dried onion, dried garlic, canola oil, modified palm oils, dextrose, wheat gluten, dried yeast, and turmeric extract (color), yellow corn flour, mustard, nonfat milk, sodium alginate, soy flour, dried whole eggs, natural flavor, palm oil, vegetable oil, mono and diglycerides, yeast, chicken tenderloins containing: up to 18% of a solution of water, seasoning [chicken broth powder (chicken broth, salt, flavorings), salt, sugar, vegetable stock (carrot, onion, celery), maltodextrin, garlic powder, and flavors], modified food starch, sodium phosphates, buttermilk blend (buttermilk, whey solids), , corn flake crumbs (corn, sugar, malt flavoring, salt, reduced iron, vitami",2025-09-08T12:11:49.475196,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789235
Fried Calamari with Thai Chili Sauce,Dinner,altoona-port-sky,"1 SERVG
Calories: 323
Calories from Fat: 111
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",323,111,12.3,0.0,2.0,0.0,0.0,126.8,749.1,0.0,42.6,0.0,1.2,0.0,0.0,19.7,11.4,0.0,29.4,0.0,0.7,0.0,"Fried Calamari with Thai Chili Sauce (Fried Calamari (Breaded Calamari (squid, water, predust (modified starches (oxidized starch, acetylated starch), wheat gluten, raising agents (sodium bicarbonate, sodium acid pyrophosphate), salt, spices (white pepper, black pepper), vegetable oil), breaded (wheat flour, water, starch (cornstarch), spices (paprika, garlic, onion, black pepper, chili powder, nutmeg), salt, partially hydrogenated palm and coconut oil, yellow corn flour, emulsifiers (sodium stearoyl lactylate, mono diglycerides, lecithin, diacetyltartaric acid and fatty acid esters of glycerol), yeast, dextrose monohydrate, soy flour, sugar, palm oil, antioxidant (ascorbic acid), batter (modified starches (oxidized starch, acetylated starch), wheat gluten, spices (onion, white pepper, garlic), salt, raising agents (sodium bicarbonate, sodium acid pyrophosphate), thickener (xanthan gum), vegetable oil)), Canola Oil), Thai Chili Garlic Sauce (water, sugar, red chili peppers, salt, garli",2025-09-08T12:11:50.062831,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789236
Small Chicken Tenders & Fries,Dinner,altoona-port-sky,"1 SERVG
Calories: 611
Calories from Fat: 326
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",611,326,36.2,0.0,7.4,0.0,0.0,48.3,1158.3,0.0,46.2,0.0,2.2,0.0,0.0,0.0,26.2,0.0,12.1,0.0,2.2,0.0,"Small Chicken Tenders & Fries (Chicken Tenders (Breaded Chicken (bleached wheat flour, water, wheat flour, salt, whey, soy protein, soybean oil, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate, aluminum phosphate, monocalcium phosphate), spices, disodium inosinate and disodium guanylate, dried onion, dried garlic, canola oil, modified palm oils, dextrose, wheat gluten, dried yeast, and turmeric extract (color), yellow corn flour, mustard, nonfat milk, sodium alginate, soy flour, dried whole eggs, natural flavor, palm oil, vegetable oil, mono and diglycerides, yeast, chicken tenderloins containing: up to 18% of a solution of water, seasoning [chicken broth powder (chicken broth, salt, flavorings), salt, sugar, vegetable stock (carrot, onion, celery), maltodextrin, garlic powder, and flavors], modified food starch, sodium phosphates, buttermilk blend (buttermilk, whey solids), , corn flake crumbs (corn, sugar, malt flavoring, salt, reduced iron, vitamin c,",2025-09-08T12:11:50.627502,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789239
Turkey Reuben,Dinner,altoona-port-sky,"1 SERVG
Calories: 422
Calories from Fat: 189
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",422,189,20.9,0.0,8.5,0.0,0.4,43.6,985.9,0.0,35.1,0.0,4.1,0.0,0.0,3.8,23.4,0.0,311.7,0.0,2.7,0.0,"Turkey Reuben (Seeded Rye Bread (Rye Bread (enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), water, white rye flour, yeast, contains 2% or less of each of the following: soybean oil, caraway seeds, salt, cultured wheat flour, sugar, wheat flour, vinegar, wheat gluten, ground caraway seeds, datem, monoglycerides, seasoning blend (dehydrated onion, roasted dehydrated garlic) vegetable oils (coconut oil, canola oil, high oleic soybean oil and/or high oleic canola oil) caramel color with sulfites, enzymes, lactic acid, acetic acid, citric acid, polysorbate 60, soy lecithin.)), Sliced Turkey (Turkey (turkey breast, turkey broth, salt, modified food starch, sugar, carrageenan, sodium phosphate, water, potassium lactate, sodium phosphates, sodium diacetate, natural flavor, sodium nitrate, sodium erythorbate, distilled vinegar, modified corn starch, potassium chloride, maltodextrin, caramel color )), Sliced Swiss Cheese Chees",2025-09-08T12:11:51.212673,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789240
Alfredo Sauce,Dinner,altoona-port-sky,"4 OZL
Calories: 467
Calories from Fat: 425
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",467,425,47.1,0.0,30.3,0.0,1.3,145.2,367.6,0.0,5.6,0.0,0.0,0.0,0.0,5.1,7.6,0.0,227.1,0.0,0.2,0.0,"Heavy Cream, Romano Cheese (sheep's milk, cheese culture, salt, enzymes, powdered cellulose (anti-caking agent), and calcium propionate (preservative)), Cream Cheese (pasteurized milk and cream, non-fat dry milk, cheese culture, salt, locust bean gum), Parmesan Cheese (pasteurized, part-skim milk, cheese cultures, salt, enzymes, powdered cellulose (anti-caking agent), natamycin, corn flour), Butter (butter, salt ), Garlic Powder, Garlic Salt (salt, garlic, calcium silicate, garlic oil), Black Pepper",2025-09-08T12:11:51.773740,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789241
Buffalo Chicken Dip Bread Bowl,Dinner,altoona-port-sky,"1 SERVG
Calories: 901
Calories from Fat: 429
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",901,429,47.6,0.0,19.8,0.0,0.7,107.2,2402.3,0.0,85.1,0.0,2.9,0.0,0.0,5.1,32.5,0.0,198.0,0.0,5.4,0.0,"Buffalo Chicken Dip Bread Bowl (Bread Bowl (Sourdough Bread Bowl (San Fran Sour Dough (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Sour Starter (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Medium Rye Flour (rye flour)), Canola Oil, Sugar, Salt, Yeast, Malt Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid)), Pan Release Spray (sunflower oil, sunflower lecithin, palm oil))), Buffalo Chicken Dip (Chicken (boneless skinless chicken breast fillet, rib meat, solution of water. sea salt, sodium phosphates), Cream Cheese (pasteurized milk and cream, non-fat dry milk, cheese culture, salt, locust bean gum), Hot Sauce (peppers, vinegar, salt, water, garlic powder, xanthum gum, benzoate of soda), Blue Cheese Dressing (soybean oil, water, blue cheese (cultured pasteurized milk, salt, enzymes, penicillium roqueforti), n",2025-09-08T12:11:52.329325,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789242
Ham & Swiss Croissant,Dinner,altoona-port-sky,"1 SERVG
Calories: 450
Calories from Fat: 250
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",450,250,27.7,0.0,13.0,0.0,0.3,67.6,770.1,0.0,27.9,0.0,1.1,0.0,0.0,5.7,21.4,0.0,284.9,0.0,2.5,0.0,"Ham & Swiss Croissant (Croissant (Croissant (enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), margarine /butter blend (butter, palm oil, soybean oil, water, salt, natural flavor, mono & diglycerides, annatto, vitamin A palmitate added, sugar, soy lecithin, natural butter flavor, beta carotene (color), potassium sorbate, citric acid) contains 2% or less of: yeast and baking powder (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate) for leavening, nonfat dry milk powder (non fat dry milk, whey), salt, dough conditioner (calcium sulfate, ascorbic acid, enzymes), vital wheat gluten, eggs, soy flour, calcium propionate (preservative))), Baked Ham (Ham (water, salt, potassium lactate, brown sugar, dextrose, sodium phosphates, hydrolyzed soy and corn protein, sodium diacetate, sodium erythorbate, sodium nitrate, potassium lactate, potassium acetate, )), Sliced Swiss Cheese Cheese (Swiss Chees",2025-09-08T12:11:52.889239,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789244
Turkey & Cheddar Croissant,Dinner,altoona-port-sky,"1 SERVG
Calories: 436
Calories from Fat: 233
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",436,233,25.9,0.0,12.6,0.0,0.0,54.4,711.6,0.0,28.1,0.0,1.1,0.0,0.0,4.4,21.6,0.0,245.4,0.0,2.5,0.0,"Turkey & Cheddar Croissant (Croissant (Croissant (enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), margarine /butter blend (butter, palm oil, soybean oil, water, salt, natural flavor, mono & diglycerides, annatto, vitamin A palmitate added, sugar, soy lecithin, natural butter flavor, beta carotene (color), potassium sorbate, citric acid) contains 2% or less of: yeast and baking powder (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate) for leavening, nonfat dry milk powder (non fat dry milk, whey), salt, dough conditioner (calcium sulfate, ascorbic acid, enzymes), vital wheat gluten, eggs, soy flour, calcium propionate (preservative))), Sliced Turkey (Turkey (turkey breast, turkey broth, salt, modified food starch, sugar, carrageenan, sodium phosphate, water, potassium lactate, sodium phosphates, sodium diacetate, natural flavor, sodium nitrate, sodium erythorbate, distilled vinegar, m",2025-09-08T12:11:53.472310,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789245
Apple Crumb Danish,Dinner,altoona-port-sky,"1 SERVG
Calories: 806
Calories from Fat: 346
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",806,346,38.4,0.0,38.4,0.0,15.2,103.1,1484.3,0.0,91.9,0.0,3.0,0.0,0.0,18.2,23.2,0.0,362.7,0.0,5.1,0.0,"Apple Crumb Danish (Large Apple Crumb Danish (Plain Danish (enriched unbleached wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, ascorbic acid), water, margarine (palm oil, canola oil, water, sugar, vinegar, canola lecithin, citric acid, natural flavor, annatto, vitamin A palmiatate, vitamin D), sugar, yeast, salt, soy flour, sodium acid phyrophosphate, mono and diglycerides, artifical colors (yellow 5 and yellow 6), sodium bicarbonate, soybean and/or canola oil, may contain eggs, milk, tree nuts, and sesame ), Apple Filling (water, sugar, apples (sodium sulfite), modified food starch (corn). contains 2% or less of each of the following: high fructose corn syrup, erythorbic acid, citric acid, spices, preservatives (potassium sorbate, sodium propionate,sodium benzoate), salt, natural and artificial flavors.), Icing (sugar, water, corn syrup. contains 2% or less of each of the following: agar, potassium sorbate (preservative), artificial color",2025-09-08T12:11:54.029553,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789247
